time_days,pressure_bar,mass_kg,cumulative_source_kg,cumulative_produced_kg,cumulative_leaked_kg,cumulative_consumed_kg,production_sm3_day,source_sm3_day,leakage_sm3_day,consumption_kg_day,stage_index,balance_residual_kg
1990.9118852459014,47.15272122383346,12154479.851081768,0.0,12896070.621104753,0.0,0.0,33084.477970313856,0.0,0.0,0.0,0,-8.195638656616211e-08
2005.8811475409834,46.985729388229245,12112533.46540676,0.0,12938017.00677976,0.0,0.0,32691.469153597733,0.0,0.0,0.0,0,-8.195638656616211e-08
2020.8504098360654,46.82074760831325,12071084.440375967,0.0,12979466.031810554,0.0,0.0,32304.560165034265,0.0,0.0,0.0,0,-8.195638656616211e-08
2035.8196721311474,46.657744155349064,12030125.075216766,0.0,13020425.396969754,0.0,0.0,31923.62724165024,0.0,0.0,0.0,0,-8.195638656616211e-08
2050.7889344262294,46.49668795590683,11989647.824990219,0.0,13060902.647196302,0.0,0.0,31548.549771724276,0.0,0.0,0.0,0,-8.195638656616211e-08
2065.7581967213114,46.337548574887926,11949645.29663373,0.0,13100905.175552791,0.0,0.0,31179.21019825245,0.0,0.0,0.0,0,-8.195638656616211e-08
2080.7274590163934,46.180296199078576,11910110.24512463,0.0,13140440.22706189,0.0,0.0,30815.49392586578,0.0,0.0,0.0,0,-8.195638656616211e-08
2095.6967213114754,46.02490162121275,11871035.569760336,0.0,13179514.902426185,0.0,0.0,30457.289231057803,0.0,0.0,0.0,0,-8.195638656616211e-08
2110.6659836065573,45.87133622452627,11832414.31055099,0.0,13218136.161635531,0.0,0.0,30104.487175588394,0.0,0.0,0.0,0,-8.195638656616211e-08
2125.6352459016393,45.719571967784134,11794239.644720586,0.0,13256310.827465935,0.0,0.0,29756.981522934824,0.0,0.0,0.0,0,-8.195638656616211e-08
2140.6045081967213,45.56958137076453,11756504.88331277,0.0,13294045.588873751,0.0,0.0,29414.668657668244,0.0,0.0,0.0,0,-8.195638656616211e-08
2155.5737704918033,45.42133750018296,11719203.467897683,0.0,13331347.004288837,0.0,0.0,29077.447507638168,0.0,0.0,0.0,0,-8.195638656616211e-08
2170.5430327868853,45.27481395604109,11682328.96737632,0.0,13368221.504810201,0.0,0.0,28745.21946885334,0.0,0.0,0.0,0,-8.195638656616211e-08
2185.5122950819673,45.12998485838529,11645875.074879024,0.0,13404675.397307497,0.0,0.0,28417.888332952145,0.0,0.0,0.0,0,-8.195638656616211e-08
2200.4815573770493,44.986824834460634,11609835.604754914,0.0,13440714.867431607,0.0,0.0,28095.360217161102,0.0,0.0,0.0,0,-8.195638656616211e-08
2215.450819672131,44.8453090062465,11574204.48964909,0.0,13476345.98253743,0.0,0.0,27777.543496643342,0.0,0.0,0.0,0,-8.195638656616211e-08
