time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,gas_saturation_min,gas_saturation_max,gas_kg,native_gas_kg,water_kg,native_water_kg,production_kg_day,water_production_kg_day,bhp_bar,produced_kg,water_produced_kg,recharged_kg,lost_kg,gas_balance_residual_kg,water_balance_residual_kg,physical_gas_balance_residual_kg,production_sm3_day,produced_sm3
100.0,2.0,75.325940020491,57.92276284251827,77.02173977904846,0.7995361297991314,0.7997469391294951,19110703.260989808,19110696.58980991,887130232.8795736,887129973.3043777,42587.53210994973,0.00010302089004702004,30.0,5969852.750486156,0.007190190350909934,30000.0,0.0,-0.0002020951360464096,0.03990205386867116,5.505927937105298,499825.7882214109,70064786.77547917
102.0,2.0,74.98309679482135,57.70604588747529,76.66701853429191,0.799533785526762,0.7997429368856047,19027098.11588458,19027091.756018918,887130218.6080428,887129973.3042091,42102.4168954938,8.293854655301145e-05,30.0,6054057.584277144,0.007356067444015957,30600.0,0.0,-0.00020209886133670807,0.03989936902635238,5.1946136970072985,494132.26520116086,71053051.3058815
104.0,2.0,74.64427897748863,57.49162991338587,76.31643770003815,0.79953149225591,0.7997391094466872,18944444.93296531,18944438.443088323,887130225.1609837,887129973.3040904,41626.65646525171,5.941428871614689e-05,30.0,6137310.897207648,0.00747489602144825,31200.0,0.0,-0.00020219013094902039,0.039899465151392095,5.324624929577112,488548.53399465705,72030148.37387082
106.0,2.0,74.30941630100598,57.27957537881527,75.96997106761025,0.7995291029322448,0.7997352826158577,18862727.665835597,18862720.878843002,887130240.3935003,887129973.3039192,41158.78212266299,8.743753926041398e-05,30.0,6219628.461452974,0.007649771099969078,31800.0,0.0,-0.0002021845430135727,0.039903155690118,5.621740544214845,483057.3573406723,72996263.08855216
108.0,2.0,73.97844046398438,57.07020946777132,75.62750931880325,0.7995267243363423,0.799731478837097,18781930.943997826,18781924.82544533,887130209.5826079,887129973.3070157,40698.0266877754,0.00012184045961494387,30.0,6301024.514828525,0.007893452019198966,32400.0,0.0,-0.00022430438548326492,0.04324329790542943,4.9532783245667815,477649.73128181964,73951562.5511158
110.0,2.0,73.65129601137717,56.86322576465743,75.28900085982563,0.7995244046994895,0.7997278184100741,18702041.720272325,18702035.334473684,887130222.8397577,887129973.3144734,40244.74546350032,0.0001296675729372886,30.0,6381514.005755525,0.008152787165073543,33000.0,0.0,-0.00026895105838775635,0.05096036620560089,5.22047982364893,472329.8258075054,74896222.20273082
112.0,2.0,73.32791620541245,56.658654952291364,74.95440054408448,0.7995221497697453,0.7997240719951082,18623044.773963228,18623037.698309917,887130256.7463799,887129973.3142452,39798.81808183299,0.00011481714840504319,30.0,6461111.641919191,0.00838242146188363,33600.0,0.0,-0.00026905257254838943,0.05096183392221078,5.91033439245075,467096.2282265056,75830414.65918383
114.0,2.0,73.00823669492274,56.456857195955145,74.6235979597521,0.7995199691923497,0.799720399005012,18544925.677521877,18544918.983792525,887130241.1071169,887129973.3140773,39359.35725869351,8.373206415021959e-05,30.0,6539830.356436578,0.008549885590184068,34200.0,0.0,-0.00026905816048383713,0.050961332161534166,5.528410428203642,461938.52498718584,76754291.7091582
116.0,2.0,72.69218514933164,56.25683859110897,74.29655554819429,0.7995178490861339,0.7997168657197862,18467667.38508857,18467661.12861866,887130219.8211782,887129973.3139647,38928.92758698263,5.539952971760397e-05,30.0,6617688.211610543,0.008660684649619277,34800.0,0.0,-0.00026895664632320404,0.05095959765163344,5.091151086613536,456886.81526657235,77668065.33969133
118.0,2.0,72.37971455094129,56.05930265042932,73.97323217747291,0.7995155692416397,0.7997132701955326,18391259.02360624,18391252.263281807,887130244.3569295,887129973.3137348,38504.43266839825,0.0001179026805098615,30.0,6694697.076947339,0.008896490010639,35400.0,0.0,-0.0002690143883228302,0.0509654482931097,5.595005553215742,451904.75838829053,78571874.8564679
120.0,2.0,72.07075906354697,55.86404804520844,73.65352737845409,0.7995133637435978,0.7997097047084295,18315685.698941663,18315678.896830678,887130246.1482422,887129973.3134626,38086.68322559903,0.00013301259473830443,30.0,6770870.443398537,0.00916251520011561,36000.0,0.0,-0.00026894547045230865,0.05095931867454188,5.6367921736091375,447001.8693458566,79465878.59515962
122.0,2.0,71.76526287695347,55.6710027400486,73.33739047695435,0.7995112359448037,0.7997062462380065,18240934.48739247,18240927.781636886,887130242.9317559,887129973.3132453,37675.557596904444,0.00010986820738634592,30.0,6846221.558592346,0.009382251614888301,36600.0,0.0,-0.0002689287066459656,0.050961736554463496,5.540436789393425,442176.7202649056,80350232.03568943
124.0,2.0,71.46317487679977,55.48044226760311,73.02478185063116,0.7995092452416621,0.7997028710874993,18166993.71956541,18166987.40901309,887130227.7674562,887129973.313104,37270.18631190385,6.979109061677864e-05,30.0,6920761.931216153,0.009521833796121858,37200.0,0.0,-0.0002689184620976448,0.050960055727579376,5.145233537070453,437419.1066627685,81225070.24901497
126.0,2.0,71.16443057015317,55.291523404920405,72.71564529320557,0.7995071131588699,0.7996993935697223,18093848.18059655,18093841.629469983,887130237.991603,887129973.31289,36872.8897714944,0.00010547368768993222,30.0,6994507.710759142,0.009732781171501722,37800.0,0.0,-0.00026903487741947174,0.05095702242821559,5.385807665064931,432756.2617729751,82090582.77256092
